,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,GACity,GAProduct name,GATransacionRevenue,Match GA-DB (commitment fees),City,Product_type,MatchProduct,Matched Revenue,Matched City
3603,18-04-2017,2112141,2,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3604,18-04-2017,2112141,3,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3605,18-04-2017,2112141,4,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3606,18-04-2017,2112141,5,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3607,18-04-2017,2112141,6,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14420,19-04-2017,2112141,7,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14703,20-04-2017,2112141,8,1,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14704,20-04-2017,2112141,9,1,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3608,18-04-2017,2112171,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3609,18-04-2017,2112191,2,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3610,18-04-2017,2112211,1,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3611,18-04-2017,2112221,1,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3612,18-04-2017,2112241,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3613,18-04-2017,2112251,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3614,18-04-2017,2112281,1,0,1,Udaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3615,18-04-2017,2112341,4,13,1,Chandigarh,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3616,18-04-2017,2112351,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3617,18-04-2017,2112441,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3618,18-04-2017,2112451,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3619,18-04-2017,2112471,2,0,1,Aurangabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3620,18-04-2017,2112521,4,9,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3621,18-04-2017,2112541,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3622,18-04-2017,2112571,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3623,18-04-2017,2112591,4,61,1,Thanjavur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3624,18-04-2017,2112601,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3625,18-04-2017,2112651,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3626,18-04-2017,2112671,3,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3627,18-04-2017,2112741,96,34,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3628,18-04-2017,2112751,8,29,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3629,18-04-2017,2112761,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3630,18-04-2017,2112781,1,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3631,18-04-2017,2112791,1,0,1,Bhopal,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3632,18-04-2017,2112801,2,0,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14924,21-04-2017,2112801,3,3,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3633,18-04-2017,2112831,2,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3634,18-04-2017,2112881,2,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3635,18-04-2017,2112921,1,0,1,Ghaziabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,1
3636,18-04-2017,2113001,10,61,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3637,18-04-2017,2113011,2,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3638,18-04-2017,2113051,1,0,1,Chandigarh,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3639,18-04-2017,2113131,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3640,18-04-2017,2113141,6,32,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3641,18-04-2017,2113191,2,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3642,18-04-2017,2113251,3,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3643,18-04-2017,2113301,5,21,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3644,18-04-2017,2113321,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3645,18-04-2017,2113361,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3646,18-04-2017,2113431,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3647,18-04-2017,2113451,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3648,18-04-2017,2113481,2,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3649,18-04-2017,2113501,10,32,1,Sahibzada Ajit Singh Nagar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3650,18-04-2017,2113541,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3651,18-04-2017,2113581,2,0,1,Ghaziabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,1
3652,18-04-2017,2113611,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3653,18-04-2017,2113701,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3654,18-04-2017,2113701,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3655,18-04-2017,2113721,2,0,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3656,18-04-2017,2113741,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3657,18-04-2017,2113741,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3658,18-04-2017,2113751,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3659,18-04-2017,2113771,9,21,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3660,18-04-2017,2113841,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3661,18-04-2017,2113851,52,49,1,Gurgaon,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3662,18-04-2017,2113881,2,0,1,Slough,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3663,18-04-2017,2113901,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3664,18-04-2017,2113951,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3665,18-04-2017,2114001,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3666,18-04-2017,2114031,6,31,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3667,18-04-2017,2114041,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3668,18-04-2017,2114061,6,16,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3669,18-04-2017,2114141,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3670,18-04-2017,2114171,3,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3671,18-04-2017,2114181,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3672,18-04-2017,2114191,1,0,1,Secunderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3673,18-04-2017,2114201,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3674,18-04-2017,2114211,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3675,18-04-2017,2114221,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3676,18-04-2017,2114311,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3677,18-04-2017,2114341,3,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3678,18-04-2017,2114381,2,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3679,18-04-2017,2114411,1,0,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3680,18-04-2017,2114431,2,0,1,Kolkata,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3681,18-04-2017,2114451,3,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3682,18-04-2017,2114471,5,4,1,Jamshedpur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3683,18-04-2017,2114491,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3684,18-04-2017,2114581,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3685,18-04-2017,2114621,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3686,18-04-2017,2114681,3,12,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3687,18-04-2017,2114691,4,1,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3688,18-04-2017,2114731,27,61,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3689,18-04-2017,2114751,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3690,18-04-2017,2114781,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3691,18-04-2017,2114831,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3692,18-04-2017,2114841,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3693,18-04-2017,2114861,4,32,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3694,18-04-2017,2114871,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3695,18-04-2017,2114961,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3696,18-04-2017,2114981,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3697,18-04-2017,2114991,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3698,18-04-2017,2115041,2,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3699,18-04-2017,2115061,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3700,18-04-2017,2115131,2,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3701,18-04-2017,2115141,4,32,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3702,18-04-2017,2115191,10,48,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3703,18-04-2017,2115201,2,0,1,Tirupati,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3704,18-04-2017,2115231,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3705,18-04-2017,2115251,38,32,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3706,18-04-2017,2115281,2,0,1,Lucknow,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3707,18-04-2017,2115291,8,34,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3708,18-04-2017,2115301,2,0,1,Agra,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3709,18-04-2017,2115321,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3710,18-04-2017,2115351,3,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3711,18-04-2017,2115361,1,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3712,18-04-2017,2115361,2,0,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3713,18-04-2017,2115401,4,2,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3714,18-04-2017,2115431,4,3,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3715,18-04-2017,2115451,2,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3716,18-04-2017,2115461,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3717,18-04-2017,2115481,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3718,18-04-2017,2115491,11,38,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3719,18-04-2017,2115531,1,0,1,Agra,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3720,18-04-2017,2115541,2,3,1,Noida,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3721,18-04-2017,2115561,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3722,18-04-2017,2115581,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3723,18-04-2017,2115601,2,0,1,Bhopal,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3724,18-04-2017,2115651,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3725,18-04-2017,2115671,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3726,18-04-2017,2115701,3,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3727,18-04-2017,2115791,1,0,1,Ulhasnagar,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3728,18-04-2017,2115841,3,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3729,18-04-2017,2115871,1,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3730,18-04-2017,2115901,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3731,18-04-2017,2115921,2,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3732,18-04-2017,2115931,1,0,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3733,18-04-2017,2115971,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3734,18-04-2017,2115981,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3735,18-04-2017,2116021,8,31,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3736,18-04-2017,2116021,9,31,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3737,18-04-2017,2116061,1,0,1,Chandigarh,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3738,18-04-2017,2116151,1,0,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3739,18-04-2017,2116161,2,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3740,18-04-2017,2116191,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3741,18-04-2017,2116201,2,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3742,18-04-2017,2116251,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3743,18-04-2017,2116331,1,0,1,Hyderabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3744,18-04-2017,2116371,2,51,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
14421,19-04-2017,2116371,5,52,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3745,18-04-2017,2116421,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3746,18-04-2017,2116491,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3747,18-04-2017,2116571,2,0,1,Pune,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3748,18-04-2017,2116651,20,62,1,Chennai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3749,18-04-2017,2116671,5,2,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3750,18-04-2017,2116671,6,2,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3751,18-04-2017,2116671,7,2,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3752,18-04-2017,2116711,2,0,1,Palakkad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3753,18-04-2017,2116721,3,61,1,Bengaluru,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3754,18-04-2017,2116731,4,9,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3755,18-04-2017,2116741,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3756,18-04-2017,2116771,1,0,1,Roorkee,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3757,18-04-2017,2116801,1,0,1,Patna,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3758,18-04-2017,2116831,2,31,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3759,18-04-2017,2116871,2,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3760,18-04-2017,2116921,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3761,18-04-2017,2116951,2,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3762,18-04-2017,2116971,4,6,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3763,18-04-2017,2116991,5,90,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3764,18-04-2017,2117041,4,59,1,Indore,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3765,18-04-2017,2117061,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3766,18-04-2017,2117101,1,0,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3767,18-04-2017,2117121,1,0,1,Mumbai,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3768,18-04-2017,2117191,1,0,1,(not set),New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3769,18-04-2017,2117221,1,0,1,Ahmedabad,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3770,18-04-2017,2117251,2,0,1,Surat,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3771,18-04-2017,2117291,4,31,1,Jaipur,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
3772,18-04-2017,2117301,1,0,1,New Delhi,New Droom Branded Helmet - Ascone,9,9,Ghaziabad,New Droom Branded Helmet - Ascone,1,1,0
