,date,transactionId,sessionsToTransaction,daysToTransaction,transactions,transactionRevenue
440,08-04-2017,1999771,52,74,1,10575
441,08-04-2017,1999781,22,19,1,12938
442,08-04-2017,1999841,3,0,1,840
443,08-04-2017,1999881,137,42,1,31500
444,08-04-2017,1999901,137,42,1,29250
445,09-04-2017,1999911,138,42,1,28125
446,09-04-2017,1999931,138,42,1,18000
447,09-04-2017,1999941,145,34,1,24750
448,09-04-2017,1999951,145,34,1,31500
449,09-04-2017,2000021,1,0,1,29
450,09-04-2017,2000301,10,3,1,5400
451,09-04-2017,2000331,315,85,1,16425
452,09-04-2017,2000351,315,85,1,4388
453,09-04-2017,2000391,8,12,1,3150
454,09-04-2017,2000451,7,44,1,7875
455,09-04-2017,2000461,7,16,1,1110
456,09-04-2017,2000491,7,44,1,13050
457,09-04-2017,2000501,7,16,1,1440
458,09-04-2017,2000521,7,16,1,1140
459,09-04-2017,2000561,7,16,1,840
460,09-04-2017,2000591,7,16,1,870
461,09-04-2017,2000621,35,123,1,1050
462,09-04-2017,2000721,35,123,1,1620
463,09-04-2017,2000731,8,16,1,2850
464,09-04-2017,2000751,36,55,1,6638
465,09-04-2017,2000761,8,16,1,1440
466,09-04-2017,2000781,8,16,1,1650
467,09-04-2017,2000791,36,55,1,4388
468,09-04-2017,2000801,8,16,1,870
469,09-04-2017,2000811,36,55,1,3263
470,09-04-2017,2000931,37,55,1,3713
471,09-04-2017,2001141,1,0,1,10913
472,09-04-2017,2001181,2,1,1,990
495,10-04-2017,2001331,149,36,1,33750
496,10-04-2017,2001371,149,36,1,25875
497,10-04-2017,2001401,149,36,1,22500
498,10-04-2017,2001411,149,36,1,22500
499,10-04-2017,2001441,150,36,1,24750
500,10-04-2017,2001451,150,36,1,20250
501,10-04-2017,2001461,150,36,1,31500
502,10-04-2017,2001471,150,36,1,33750
503,10-04-2017,2001481,150,36,1,33750
504,10-04-2017,2001491,150,36,1,24750
505,10-04-2017,2001521,319,85,1,9225
506,10-04-2017,2001531,31,78,1,1200
507,10-04-2017,2001541,31,78,1,1200
508,10-04-2017,2001591,106,89,1,15188
509,10-04-2017,2001601,106,89,1,9000
510,10-04-2017,2001641,2,0,1,799
511,10-04-2017,2001681,144,43,1,29250
512,10-04-2017,2001731,144,43,1,31500
513,10-04-2017,2001741,144,43,1,29250
514,10-04-2017,2001781,2,0,1,840
515,10-04-2017,2001801,144,43,1,29250
516,10-04-2017,2001811,32,27,1,25650
517,10-04-2017,2001851,144,43,1,22500
518,10-04-2017,2001961,111,43,1,975
519,10-04-2017,2001981,111,43,1,915
520,10-04-2017,2002001,111,43,1,735
521,10-04-2017,2002021,111,43,1,795
522,10-04-2017,2002061,111,43,1,1245
523,10-04-2017,2002071,324,86,1,27788
524,10-04-2017,2002081,1,0,1,1260
525,10-04-2017,2002241,152,36,1,23625
526,10-04-2017,2002311,1,0,1,6750
527,10-04-2017,2002331,44,12,1,4882
528,10-04-2017,2002371,1,0,1,7425
529,10-04-2017,2002391,1,0,1,6975
530,10-04-2017,2002451,1,0,1,4500
531,10-04-2017,2002611,1,0,1,22500
532,10-04-2017,2002621,5,17,1,1740
533,10-04-2017,2002641,124,37,1,32625
534,10-04-2017,2002711,1,0,1,1260
535,10-04-2017,2002721,3,0,1,3300
536,10-04-2017,2002741,190,102,1,7650
537,10-04-2017,2002871,11,31,1,6413
538,10-04-2017,2002931,1,0,1,1020
539,10-04-2017,2002961,50,16,1,20250
540,10-04-2017,2003161,36,58,1,6188
541,10-04-2017,2003171,8,25,1,14063
542,10-04-2017,2003181,8,25,1,10463
543,10-04-2017,2003221,36,58,1,11250
544,10-04-2017,2003241,1,0,1,2199
545,10-04-2017,2003651,1,0,1,1335
546,10-04-2017,2003841,4,0,1,840
556,11-04-2017,2003971,1,0,1,29
557,11-04-2017,2004031,1,0,1,58500
558,11-04-2017,2004081,1,0,1,12375
559,11-04-2017,2004091,1,0,1,11025
560,11-04-2017,2004101,1,0,1,5625
561,11-04-2017,2004141,63,146,1,96188
562,11-04-2017,2004191,76,95,1,17438
563,11-04-2017,2004211,76,95,1,16313
564,11-04-2017,2004221,12,11,1,1140
565,11-04-2017,2004241,89,21,1,9000
566,11-04-2017,2004271,12,11,1,1020
567,11-04-2017,2004321,329,87,1,5063
568,11-04-2017,2004331,12,11,1,780
569,11-04-2017,2004371,114,44,1,975
570,11-04-2017,2004381,4,2,1,12938
571,11-04-2017,2004391,114,44,1,735
572,11-04-2017,2004401,114,44,1,945
573,11-04-2017,2004461,330,87,1,3195
574,11-04-2017,2004711,13,11,1,720
575,11-04-2017,2004721,1,0,1,0
576,11-04-2017,2004851,1,0,1,11925
577,11-04-2017,2004901,53,61,1,54000
578,11-04-2017,2004941,115,142,1,9450
579,11-04-2017,2004991,11,36,1,2100
580,11-04-2017,2005031,1,0,1,29
581,11-04-2017,2005091,1,0,1,1125
582,11-04-2017,2005121,37,125,1,1200
583,11-04-2017,2005151,37,125,1,1530
584,11-04-2017,2005161,89,90,1,645
585,11-04-2017,2005261,1,0,1,42188
586,11-04-2017,2005321,1,0,1,7875
587,11-04-2017,2005381,116,45,1,795
588,11-04-2017,2005581,2,12,1,10350
589,11-04-2017,2005781,39,126,1,1290
590,11-04-2017,2005811,1,0,1,6750
591,11-04-2017,2005831,1,0,1,10688
592,11-04-2017,2005861,3,0,1,7200
593,11-04-2017,2005881,8,19,1,750
594,11-04-2017,2005891,3,0,1,4725
595,11-04-2017,2005941,3,0,1,5175
596,11-04-2017,2006191,4,1,1,7875
597,11-04-2017,2006201,4,1,1,3375
598,11-04-2017,2006261,1,0,1,5850
599,11-04-2017,2006271,132,39,1,10125
600,11-04-2017,2006331,21,25,1,9000
601,11-04-2017,2006341,21,25,1,6300
602,11-04-2017,2006351,56,77,1,8100
603,11-04-2017,2006361,56,77,1,7448
604,11-04-2017,2006371,56,77,1,4725
615,12-04-2017,2006501,337,87,1,29250
616,12-04-2017,2006521,43,63,1,17663
617,12-04-2017,2006541,133,39,1,13500
618,12-04-2017,2006581,7,6,1,48375
619,12-04-2017,2006781,2,0,1,63000
620,12-04-2017,2006811,2,0,1,12825
621,12-04-2017,2006851,1,0,1,9000
622,12-04-2017,2006881,2,0,1,3375
623,12-04-2017,2006921,1,0,1,7425
624,12-04-2017,2006931,2,0,1,13500
625,12-04-2017,2007001,2,0,1,1200
626,12-04-2017,2007001,3,0,1,1200
627,12-04-2017,2007151,3,1,1,12375
628,12-04-2017,2007181,1,0,1,1080
629,12-04-2017,2007211,340,88,1,12938
630,12-04-2017,2007241,1,0,1,1140
631,12-04-2017,2007261,2,0,1,1410
632,12-04-2017,2007361,31,17,1,6750
633,12-04-2017,2007431,31,17,1,2925
634,12-04-2017,2007451,8,45,1,24750
635,12-04-2017,2007561,4,1,1,18000
636,12-04-2017,2007631,8,5,1,8100
637,12-04-2017,2007701,9,7,1,16313
638,12-04-2017,2007721,2,4,1,15525
639,12-04-2017,2007731,2,4,1,48375
640,12-04-2017,2007741,2,4,1,15525
641,12-04-2017,2007771,2,4,1,7313
642,12-04-2017,2007791,2,4,1,16088
643,12-04-2017,2007801,2,4,1,8325
644,12-04-2017,2007901,32,18,1,9225
645,12-04-2017,2007931,33,31,1,6525
646,12-04-2017,2007951,3,0,1,49500
647,12-04-2017,2008111,91,91,1,630
648,12-04-2017,2008141,1,0,1,33638
649,12-04-2017,2008171,32,18,1,10463
650,12-04-2017,2008181,2,0,1,9563
651,12-04-2017,2008211,17,36,1,900
652,12-04-2017,2008241,151,88,1,1530
653,12-04-2017,2008281,151,88,1,855
654,12-04-2017,2008331,151,88,1,825
655,12-04-2017,2008341,151,88,1,1365
656,12-04-2017,2008361,22,127,1,45000
657,12-04-2017,2008421,18,36,1,6998
658,12-04-2017,2008451,33,18,1,9900
659,12-04-2017,2008491,10,5,1,10125
660,12-04-2017,2008551,10,5,1,1913
661,12-04-2017,2008581,33,18,1,19688
662,12-04-2017,2008591,5,4,1,6188
663,12-04-2017,2008701,18,36,1,3848
664,12-04-2017,2008721,1,0,1,720
665,12-04-2017,2008751,9,31,1,7313
666,12-04-2017,2008811,1,0,1,29
667,12-04-2017,2008831,1,0,1,14625
668,12-04-2017,2008881,100,23,1,1950
669,12-04-2017,2009001,1,0,1,293
672,13-04-2017,2009081,102,23,1,1050
673,13-04-2017,2009091,1,0,1,99
674,13-04-2017,2009111,138,40,1,11250
675,13-04-2017,2009121,138,40,1,65250
676,13-04-2017,2009141,138,40,1,7313
677,13-04-2017,2009151,138,40,1,7875
678,13-04-2017,2009171,18,5,1,10125
679,13-04-2017,2009231,1,0,1,21375
680,13-04-2017,2009241,18,47,1,12600
681,13-04-2017,2009321,29,9,1,20250
682,13-04-2017,2009351,29,9,1,5625
683,13-04-2017,2009371,66,148,1,22388
684,13-04-2017,2009511,30,9,1,630
685,13-04-2017,2009571,19,7,1,13838
686,13-04-2017,2009631,346,89,1,3713
687,13-04-2017,2009641,1,0,1,600
688,13-04-2017,2009681,55,62,1,20250
689,13-04-2017,2009751,28,49,1,17550
690,13-04-2017,2009831,3,3,1,1305
691,13-04-2017,2009841,1,0,1,11970
692,13-04-2017,2009851,19,47,1,8550
693,13-04-2017,2009881,34,18,1,19125
694,13-04-2017,2009911,37,32,1,10125
695,13-04-2017,2009941,34,18,1,4725
696,13-04-2017,2010041,37,32,1,6413
697,13-04-2017,2010091,4,6,1,20700
698,13-04-2017,2010211,1,0,1,78750
699,13-04-2017,2010251,61,34,1,2813
700,13-04-2017,2010291,61,34,1,3488
701,13-04-2017,2010351,45,59,1,5963
702,13-04-2017,2010381,348,89,1,6975
703,13-04-2017,2010451,33,81,1,960
704,13-04-2017,2010551,4,1,1,11250
705,13-04-2017,2010621,4,1,1,14625
706,13-04-2017,2012751,13,38,1,780
707,13-04-2017,2012761,13,38,1,1125
708,13-04-2017,2012801,13,38,1,1110
709,13-04-2017,2012921,4,4,1,1335
710,13-04-2017,2013011,13,8,1,33750
711,13-04-2017,2013071,9,27,1,5063
712,13-04-2017,2013141,9,27,1,9000
713,13-04-2017,2013191,5,4,1,16875
714,13-04-2017,2013201,1,0,1,1755
715,13-04-2017,2013411,31,24,1,69323
716,14-04-2017,2013531,1,0,1,0
717,14-04-2017,2013531,2,0,1,0
718,14-04-2017,2013611,2,0,1,6750
719,14-04-2017,2013621,4,63,1,15750
720,14-04-2017,2013631,1,0,1,4275
721,14-04-2017,2013641,1,0,1,6750
722,14-04-2017,2013691,148,41,1,32625
723,14-04-2017,2013701,148,41,1,5625
724,14-04-2017,2013711,148,41,1,25875
725,14-04-2017,2013751,56,52,1,9563
726,14-04-2017,2013771,1,0,1,510
727,14-04-2017,2013851,124,47,1,735
728,14-04-2017,2013891,124,47,1,915
729,14-04-2017,2013921,124,47,1,735
730,14-04-2017,2013931,124,47,1,1035
731,14-04-2017,2013951,9,6,1,480
732,14-04-2017,2013981,9,6,1,1320
733,14-04-2017,2014011,1,0,1,690
734,14-04-2017,2014021,8,21,1,6975
735,14-04-2017,2014101,8,21,1,13275
736,14-04-2017,2014281,10,6,1,990
737,14-04-2017,2014291,1,0,1,675
738,14-04-2017,2014461,3,1,1,779
739,14-04-2017,2014731,126,48,1,735
740,14-04-2017,2014741,126,48,1,735
741,14-04-2017,2014781,126,48,1,735
742,14-04-2017,2014791,126,48,1,675
743,14-04-2017,2014811,13,2,1,5622
744,14-04-2017,2014861,1,0,1,1020
745,14-04-2017,2014871,27,61,1,9563
746,14-04-2017,2014961,2,0,1,1290
747,14-04-2017,2014991,2,0,1,249
748,14-04-2017,2015011,3,0,1,14625
749,14-04-2017,2015051,1,0,1,12038
750,14-04-2017,2015071,2,0,1,690
751,14-04-2017,2015081,1,0,1,78750
752,14-04-2017,2015111,1,0,1,5288
753,14-04-2017,2015121,32,51,1,8100
754,14-04-2017,2015201,58,53,1,17663
755,14-04-2017,2015211,2,0,1,51188
756,14-04-2017,2015221,1,0,1,7650
757,14-04-2017,2015271,6,5,1,29
758,14-04-2017,2015281,23,49,1,9000
759,14-04-2017,2015311,23,49,1,5625
760,14-04-2017,2015321,1,0,1,930
761,14-04-2017,2015341,1,0,1,780
762,14-04-2017,2015351,42,129,1,1020
763,14-04-2017,2015391,1,0,1,14063
764,14-04-2017,2015411,15,15,1,1050
765,14-04-2017,2015441,6,8,1,23063
766,14-04-2017,2015451,33,10,1,11925
767,14-04-2017,2015471,111,87,1,6413
768,14-04-2017,2015501,111,87,1,21375
769,14-04-2017,2015511,15,15,1,390
770,14-04-2017,2015581,111,87,1,18563
771,14-04-2017,2015641,1,0,1,840
776,15-04-2017,2016091,128,48,1,855
777,15-04-2017,2016191,1,0,1,975
778,15-04-2017,2016271,1,0,1,960
779,15-04-2017,2016291,39,21,1,11250
780,15-04-2017,2016301,39,21,1,5850
781,15-04-2017,2016311,73,42,1,9000
782,15-04-2017,2016321,73,42,1,6750
783,15-04-2017,2016421,353,91,1,4500
784,15-04-2017,2016441,1,0,1,600
785,15-04-2017,2016521,37,20,1,7538
786,15-04-2017,2016551,37,20,1,9563
787,15-04-2017,2016571,1,0,1,50
788,15-04-2017,2016601,37,20,1,7425
789,15-04-2017,2016621,32,28,1,5513
790,15-04-2017,2016651,1,0,1,6750
791,15-04-2017,2016661,1,0,1,9000
792,15-04-2017,2016671,3,0,1,17438
793,15-04-2017,2016691,1,0,1,1283
794,15-04-2017,2016761,29,62,1,15413
795,15-04-2017,2016801,84,99,1,8438
796,15-04-2017,2016811,13,5,1,14063
797,15-04-2017,2016831,354,91,1,14625
798,15-04-2017,2016911,4,1,1,56250
799,15-04-2017,2016981,16,8,1,5625
800,15-04-2017,2017011,29,80,1,8325
801,15-04-2017,2017041,16,8,1,4500
802,15-04-2017,2017061,4,0,1,18563
803,15-04-2017,2017081,4,1,1,57375
804,15-04-2017,2017111,16,8,1,8438
805,15-04-2017,2017231,23,130,1,79875
806,15-04-2017,2017251,121,146,1,4275
807,15-04-2017,2017391,1,0,1,18000
808,15-04-2017,2017481,35,52,1,6750
809,15-04-2017,2017531,121,146,1,4500
810,15-04-2017,2017581,1,0,1,1620
811,15-04-2017,2017601,50,67,1,15750
812,15-04-2017,2017631,24,10,1,5063
813,15-04-2017,2017721,134,49,1,1035
814,15-04-2017,2017731,17,8,1,7313
815,15-04-2017,2017741,5,4,1,1020
816,15-04-2017,2017751,34,51,1,4500
817,15-04-2017,2017761,134,49,1,705
818,15-04-2017,2017771,134,49,1,720
819,15-04-2017,2017791,1,0,1,1950
820,15-04-2017,2017791,2,0,1,1950
821,15-04-2017,2017801,17,7,1,1260
822,15-04-2017,2017811,17,7,1,660
823,15-04-2017,2017831,17,7,1,1200
824,15-04-2017,2017851,62,81,1,14063
825,15-04-2017,2017871,34,26,1,3713
826,15-04-2017,2017881,34,26,1,10373
827,15-04-2017,2017901,17,7,1,12488
828,15-04-2017,2018081,2,0,1,10688
829,15-04-2017,2018231,1,0,1,29
830,16-04-2017,2018421,3,2,1,15750
831,16-04-2017,2018441,1,0,1,1080
832,16-04-2017,2018451,26,10,1,14625
833,16-04-2017,2018551,158,43,1,7875
834,16-04-2017,2018621,158,43,1,4500
835,16-04-2017,2018701,2,0,1,13050
836,16-04-2017,2018721,2,0,1,4613
837,16-04-2017,2018771,2,0,1,3150
838,16-04-2017,2018781,176,42,1,27000
839,16-04-2017,2018801,42,33,1,8978
840,16-04-2017,2018811,176,42,1,27000
841,16-04-2017,2018861,176,42,1,29250
842,16-04-2017,2018881,357,92,1,7695
843,16-04-2017,2018921,176,42,1,27000
844,16-04-2017,2018941,357,92,1,5175
845,16-04-2017,2018961,176,42,1,28125
846,16-04-2017,2018991,176,42,1,33750
847,16-04-2017,2019031,2,0,1,1140
848,16-04-2017,2019071,59,66,1,31500
849,16-04-2017,2019101,43,130,1,420
850,16-04-2017,2019131,8,17,1,2813
851,16-04-2017,2019161,176,42,1,33750
852,16-04-2017,2019221,176,42,1,29250
853,16-04-2017,2019231,22,50,1,17100
854,16-04-2017,2019241,12,5,1,25875
855,16-04-2017,2019281,12,5,1,31500
856,16-04-2017,2019311,44,130,1,1200
857,16-04-2017,2019321,8,9,1,16223
858,16-04-2017,2019331,44,130,1,1890
859,16-04-2017,2019341,12,5,1,38250
860,16-04-2017,2019381,358,92,1,2565
861,16-04-2017,2019411,2,0,1,1080
862,16-04-2017,2019461,176,42,1,29250
863,16-04-2017,2019501,176,42,1,25875
864,16-04-2017,2019511,13,5,1,33750
865,16-04-2017,2019531,176,42,1,27000
866,16-04-2017,2019571,40,46,1,10125
867,16-04-2017,2019591,359,92,1,4725
868,16-04-2017,2019621,40,46,1,5400
869,16-04-2017,2019631,10,3,1,840
870,16-04-2017,2019641,13,5,1,29250
871,16-04-2017,2019651,14,8,1,2813
872,16-04-2017,2019671,40,46,1,10125
873,16-04-2017,2019851,16,20,1,8438
874,16-04-2017,2019911,16,20,1,5963
875,16-04-2017,2019921,41,46,1,8550
876,16-04-2017,2019941,41,46,1,12375
877,16-04-2017,2019971,17,20,1,10125
881,17-04-2017,2020451,179,43,1,27000
882,17-04-2017,2020471,179,43,1,20250
883,17-04-2017,2020481,179,43,1,28125
884,17-04-2017,2020491,179,43,1,20250
885,17-04-2017,2020501,179,43,1,20925
886,17-04-2017,2020511,179,43,1,25875
887,17-04-2017,2020521,179,43,1,32625
888,17-04-2017,2020751,3,72,1,9000
889,17-04-2017,2020751,4,73,1,9000
986,18-04-2017,2020751,5,74,1,9000
890,17-04-2017,2020821,55,50,1,12825
891,17-04-2017,2020841,55,50,1,24750
892,17-04-2017,2020911,7,11,1,24188
893,17-04-2017,2020951,3,0,1,3938
894,17-04-2017,2020991,3,0,1,9000
895,17-04-2017,2021011,23,7,1,38250
896,17-04-2017,2021021,3,0,1,9000
897,17-04-2017,2021031,1,0,1,6750
898,17-04-2017,2021221,3,0,1,9000
899,17-04-2017,2021241,23,7,1,32625
900,17-04-2017,2021341,23,7,1,18000
901,17-04-2017,2021381,136,50,1,915
902,17-04-2017,2021401,136,50,1,735
903,17-04-2017,2021411,23,7,1,27000
904,17-04-2017,2021421,1,0,1,1170
905,17-04-2017,2021431,136,50,1,945
906,17-04-2017,2021441,121,27,1,16200
907,17-04-2017,2021451,4,51,1,41625
908,17-04-2017,2021461,5,9,1,7043
909,17-04-2017,2021481,23,7,1,20250
910,17-04-2017,2021491,136,50,1,735
911,17-04-2017,2021511,23,7,1,27000
912,17-04-2017,2021541,23,7,1,31500
913,17-04-2017,2021561,23,7,1,31500
914,17-04-2017,2021581,1,0,1,1740
915,17-04-2017,2021621,18,20,1,8213
916,17-04-2017,2021631,18,20,1,3038
917,17-04-2017,2021671,23,7,1,27000
918,17-04-2017,2021691,23,7,1,29250
919,17-04-2017,2021701,23,7,1,27000
920,17-04-2017,2021821,2,0,1,2138
921,17-04-2017,2021841,42,12,1,6300
922,17-04-2017,2021851,42,12,1,6188
923,17-04-2017,2021871,67,38,1,6638
924,17-04-2017,2021881,42,12,1,14063
925,17-04-2017,2021901,42,12,1,5513
926,17-04-2017,2021921,42,12,1,4275
927,17-04-2017,2021961,67,38,1,14063
928,17-04-2017,2021981,42,12,1,6750
929,17-04-2017,2022021,4,0,1,8438
930,17-04-2017,2022051,4,0,1,8325
931,17-04-2017,2022081,4,0,1,4050
932,17-04-2017,2022211,43,23,1,9338
933,17-04-2017,2022221,1,0,1,99
934,17-04-2017,2022231,43,23,1,9338
935,17-04-2017,2022261,31,12,1,8888
936,17-04-2017,2022271,43,23,1,6750
937,17-04-2017,2022301,25,52,1,15750
938,17-04-2017,2022421,31,12,1,10013
939,17-04-2017,2022441,25,52,1,18000
940,17-04-2017,2022451,31,12,1,17775
941,17-04-2017,2022461,25,52,1,8438
942,17-04-2017,2022501,31,12,1,2700
943,17-04-2017,2022531,5,3,1,67500
944,17-04-2017,2022551,6,0,1,16313
945,17-04-2017,2022581,1,0,1,4298
946,17-04-2017,2022641,1,0,1,15750
947,17-04-2017,2022661,7,1,1,9900
948,17-04-2017,2022691,1,0,1,8100
949,17-04-2017,2022701,3,0,1,19125
950,17-04-2017,2022721,139,41,1,9
951,17-04-2017,2022751,3,19,1,15998
952,17-04-2017,2022761,18,32,1,13500
953,17-04-2017,2022781,364,93,1,6750
954,17-04-2017,2022791,15,26,1,25875
955,17-04-2017,2022841,44,47,1,6750
956,17-04-2017,2022911,137,51,1,735
957,17-04-2017,2022941,364,93,1,4545
958,17-04-2017,2023001,52,69,1,5288
959,17-04-2017,2023421,1,0,1,15525
960,17-04-2017,2023431,1,0,1,13388
961,17-04-2017,2023471,1,0,1,9675
987,18-04-2017,2024191,2,0,1,8438
988,18-04-2017,2024561,1,0,1,13500
989,18-04-2017,2024641,4,170,1,5850
990,18-04-2017,2024921,11,33,1,750
991,18-04-2017,2025071,1,0,1,750
992,18-04-2017,2025511,108,97,1,15188
993,18-04-2017,2025921,2,0,1,9
994,18-04-2017,2025931,1,0,1,9
995,18-04-2017,2025941,1,0,1,9
996,18-04-2017,2025971,4,9,1,9
997,18-04-2017,2026001,2,0,1,9
998,18-04-2017,2026011,3,4,1,9
999,18-04-2017,2026061,9,31,1,9
1000,18-04-2017,2026111,1,0,1,9
1001,18-04-2017,2026121,13,24,1,9
1002,18-04-2017,2026151,1,0,1,9
1003,18-04-2017,2026291,1,0,1,9
1004,18-04-2017,2031911,2,0,1,9
1005,18-04-2017,2032201,1,0,1,9
1006,18-04-2017,2032321,10,31,1,9
1007,18-04-2017,2032371,1,0,1,9
1008,18-04-2017,2034741,1,0,1,9
1009,18-04-2017,2035111,1,0,1,9
1010,18-04-2017,2036441,2,0,1,9
1011,18-04-2017,2036671,1,0,1,9
1012,18-04-2017,2036741,1,0,1,9
1013,18-04-2017,2036951,15,61,1,9
1014,18-04-2017,2037081,1,0,1,9
1015,18-04-2017,2037161,2,0,1,9
1016,18-04-2017,2037351,2,0,1,9
1017,18-04-2017,2037811,3,0,1,9
1018,18-04-2017,2038211,2,31,1,9
1019,18-04-2017,2038341,1,0,1,9
1020,18-04-2017,2038501,1,0,1,9
1021,18-04-2017,2038721,1,0,1,9
1022,18-04-2017,2038791,2,0,1,9
1023,18-04-2017,2038921,2,19,1,9
1024,18-04-2017,2038941,1,0,1,9
1025,18-04-2017,2038951,6,3,1,9
1026,18-04-2017,2039001,11,61,1,9
1027,18-04-2017,2039181,1,0,1,9
1028,18-04-2017,2039221,1,0,1,9
1029,18-04-2017,2039341,2,0,1,9
1030,18-04-2017,2039391,2,0,1,9
1031,18-04-2017,2039421,1,0,1,9
1032,18-04-2017,2039421,2,0,1,9
1033,18-04-2017,2039431,7,28,1,9
1034,18-04-2017,2039501,1,0,1,9
1035,18-04-2017,2039511,3,31,1,9
1036,18-04-2017,2039571,1,0,1,9
1037,18-04-2017,2039651,3,39,1,9
1038,18-04-2017,2039751,4,0,1,9
1039,18-04-2017,2039791,1,0,1,9
1040,18-04-2017,2039841,1,0,1,9
1041,18-04-2017,2039901,1,0,1,9
1042,18-04-2017,2039931,1,0,1,9
1043,18-04-2017,2039931,2,0,1,9
14911,21-04-2017,2039931,3,2,1,9
15970,27-04-2017,2039931,4,8,1,9
1044,18-04-2017,2040051,2,0,1,9
1045,18-04-2017,2040061,1,0,1,9
1046,18-04-2017,2040221,4,20,1,9
1047,18-04-2017,2040251,1,0,1,9
1048,18-04-2017,2040251,2,0,1,9
14912,21-04-2017,2040251,3,3,1,9
15036,22-04-2017,2040251,4,4,1,9
15244,25-04-2017,2040251,5,6,1,9
1049,18-04-2017,2040261,2,0,1,9
1050,18-04-2017,2040431,1,0,1,9
1051,18-04-2017,2040481,1,0,1,9
1052,18-04-2017,2040531,2,0,1,9
1053,18-04-2017,2040661,2,0,1,9
1054,18-04-2017,2040811,1,0,1,9
1055,18-04-2017,2040821,2,0,1,9
1056,18-04-2017,2040831,10,28,1,9
1057,18-04-2017,2041001,1,0,1,9
1058,18-04-2017,2041021,2,0,1,9
1059,18-04-2017,2041061,1,0,1,9
1060,18-04-2017,2041101,5,21,1,9
1061,18-04-2017,2041221,1,0,1,9
1062,18-04-2017,2041271,1,0,1,9
1063,18-04-2017,2041341,1,0,1,9
1064,18-04-2017,2041381,1,0,1,9
1065,18-04-2017,2041381,2,0,1,9
1066,18-04-2017,2041411,1,0,1,9
1067,18-04-2017,2041461,1,0,1,9
1068,18-04-2017,2041481,2,0,1,9
1069,18-04-2017,2041541,39,82,1,9
1070,18-04-2017,2041581,1,0,1,9
1071,18-04-2017,2041671,59,83,1,9
1072,18-04-2017,2041781,4,2,1,9
1073,18-04-2017,2041811,1,0,1,9
1074,18-04-2017,2041851,2,61,1,9
1075,18-04-2017,2041891,1,0,1,9
1076,18-04-2017,2041911,2,0,1,9
1077,18-04-2017,2042091,1,0,1,9
1078,18-04-2017,2042111,14,30,1,9
1079,18-04-2017,2042161,1,0,1,9
1080,18-04-2017,2042211,1,0,1,9
1081,18-04-2017,2042241,1,0,1,9
1082,18-04-2017,2042591,5,36,1,9
1083,18-04-2017,2042601,1,0,1,9
1084,18-04-2017,2042701,20,63,1,9
1085,18-04-2017,2042731,1,0,1,9
1086,18-04-2017,2042851,3,34,1,9
1087,18-04-2017,2042961,4,0,1,9
1088,18-04-2017,2042971,1,0,1,9
1089,18-04-2017,2043001,1,0,1,9
1090,18-04-2017,2043131,1,0,1,9
1091,18-04-2017,2043161,2,0,1,9
1092,18-04-2017,2043201,1,0,1,9
1093,18-04-2017,2043221,1,0,1,9
1094,18-04-2017,2043261,1,0,1,9
1095,18-04-2017,2043271,1,0,1,9
1096,18-04-2017,2043281,6,60,1,9
1097,18-04-2017,2043471,1,0,1,9
1098,18-04-2017,2043541,1,0,1,9
1099,18-04-2017,2043571,2,0,1,9
1100,18-04-2017,2043621,3,23,1,9
1101,18-04-2017,2043631,2,0,1,9
1102,18-04-2017,2043691,2,0,1,9
1103,18-04-2017,2043701,14,6,1,9
1104,18-04-2017,2043741,1,0,1,9
1105,18-04-2017,2043811,1,0,1,9
1106,18-04-2017,2043821,5,11,1,9
1107,18-04-2017,2043891,1,0,1,9
1108,18-04-2017,2043941,5,30,1,9
1109,18-04-2017,2044061,1,0,1,9
1110,18-04-2017,2044071,4,1,1,9
1111,18-04-2017,2044151,2,0,1,9
1112,18-04-2017,2044171,1,0,1,9
1113,18-04-2017,2044191,3,0,1,9
1114,18-04-2017,2044221,6,4,1,9
1115,18-04-2017,2044251,18,32,1,9
1116,18-04-2017,2044271,1,0,1,9
1117,18-04-2017,2044321,2,0,1,9
1118,18-04-2017,2044351,3,0,1,9
1119,18-04-2017,2044361,14,34,1,9
1120,18-04-2017,2044371,1,0,1,9
1121,18-04-2017,2044381,1,0,1,9
1122,18-04-2017,2044451,5,31,1,9
1123,18-04-2017,2044471,1,0,1,9
1124,18-04-2017,2044511,5,32,1,9
1125,18-04-2017,2044531,1,0,1,9
1126,18-04-2017,2044581,2,0,1,9
